Regulator,Target,Eligible
b2103,b1488,True
b2103,b1492,True
b2103,b1493,True
b2103,b1498,True
b2103,b1518,True
b2103,b1519,True
b2103,b1536,True
b2103,b1541,True
b2103,b1550,True
b2103,b1551,True
b2103,b1552,True
b2103,b1556,True
b2103,b1557,True
b2103,b1558,True
b2103,b1566,True
b2103,b1587,True
b2103,b1593,True
b2103,b1597,True
b2103,b1656,True
b2103,b1674,True
b2103,b1684,True
b2103,b1705,True
b2103,b1729,True
b2103,b1732,True
b2103,b1747,True
b2103,b1748,True
b2103,b1783,True
b2103,b1784,True
b2103,b1795,True
b2103,b1836,True
b2103,b1857,True
b2103,b1878,True
b2103,b1880,True
b2103,b1881,True
b2103,b1882,True
b2103,b1883,True
b2103,b1884,True
b2103,b1885,True
b2103,b1886,True
b2103,b1887,True
b2103,b1888,True
b2103,b1889,True
b2103,b1890,True
b2103,b1891,True
b2103,b1892,True
b2103,b1896,True
b2103,b1897,True
b2103,b1902,True
b2103,b1904,True
b2103,b1905,True
b2103,b1906,True
b2103,b1920,True
b2103,b1921,True
b2103,b1922,True
b2103,b1923,True
b2103,b1924,True
b2103,b1925,True
b2103,b1926,True
b2103,b1930,True
b2103,b1937,True
b2103,b1938,True
b2103,b1939,True
b2103,b1940,True
b2103,b1941,True
b2103,b1942,True
b2103,b1943,True
b2103,b1944,True
b2103,b1945,True
b2103,b1946,True
b2103,b1947,True
b2103,b1948,True
b2103,b1949,True
b2103,b1950,True
b2103,b1951,True
b2103,b1953,True
b2103,b1967,True
b2103,b1973,True
b2103,b2000,True
b2103,b2035,True
b2103,b2036,True
b2103,b2080,True
b2103,b2086,True
b2103,b2091,True
b2103,b2092,True
b2103,b2093,True
b2103,b2094,True
b2103,b2095,True
b2103,b2096,True
b2103,b2097,True
b2103,b2104,True
b2103,b2106,True
b2103,b2111,True
b2103,b2127,True
b2103,b2131,True
b2103,b2135,True
b2103,b2148,True
b2103,b2149,True
b2103,b2150,True
b2103,b2155,True
b2103,b2168,True
b2103,b2169,True
b2103,b2207,True
b2103,b2208,True
b2103,b2210,True
b2103,b2240,True
b2103,b2241,True
b2103,b2242,True
b2103,b2243,True
b2103,b2266,True
b2103,b2302,True
b2103,b2309,True
b2103,b2310,True
b2103,b2352,True
b2103,b2378,True
b2103,b2422,True
b2103,b2423,True
b2103,b2424,True
b2103,b2425,True
b2103,b2464,True
b2103,b2465,True
b2103,b2497,True
b2103,b2499,True
b2103,b2518,True
b2103,b2535,True
b2103,b2579,True
b2103,b2597,True
b2103,b2659,True
b2103,b2660,True
b2103,b2661,True
b2103,b2662,True
b2103,b2665,True
b2103,b2669,True
b2103,b2670,True
b2103,b2672,True
b2103,b2673,True
b2103,b2674,True
b2103,b2675,True
b2103,b2676,True
b2103,b2677,True
b2103,b2678,True
b2103,b2679,True
b2103,b2702,True
b2103,b2703,True
b2103,b2704,True
b2103,b2727,True
b2103,b2751,True
b2103,b2752,True
b2103,b2762,True
b2103,b2763,True
b2103,b2764,True
b2103,b2809,True
b2103,b2818,True
b2103,b2869,True
b2103,b2924,True
b2103,b2942,True
b2103,b2957,True
b2103,b2971,True
b2103,b2975,True
b2103,b2976,True
b2103,b2977,True
b2103,b2979,True
b2103,b2980,True
b2103,b2996,True
b2103,b2997,True
b2103,b3003,True
b2103,b3024,True
b2103,b3073,True
b2103,b3089,True
b2103,b3117,True
b2103,b3118,True
b2103,b3153,True
b2103,b3158,True
b2103,b3159,True
b2103,b3239,True
b2103,b3268,True
b2103,b3336,True
b2103,b3337,True
b2103,b3365,True
b2103,b3366,True
b2103,b3367,True
b2103,b3426,True
b2103,b3453,True
b2103,b3458,True
b2103,b3460,True
b2103,b3476,True
b2103,b3487,True
b2103,b3491,True
b2103,b3494,True
b2103,b3495,True
b2103,b3506,True
b2103,b3507,True
b2103,b3508,True
b2103,b3509,True
b2103,b3510,True
b2103,b3511,True
b2103,b3512,True
b2103,b3513,True
b2103,b3516,True
b2103,b3517,True
b2103,b3523,True
b2103,b3525,True
b2103,b3528,True
b2103,b3540,True
b2103,b3541,True
b2103,b3542,True
b2103,b3543,True
b2103,b3544,True
b2103,b3547,True
b2103,b3555,True
b2103,b3556,True
b2103,b3566,True
b2103,b3570,True
b2103,b3588,True
b2103,b3603,True
b2103,b3654,True
b2103,b3661,True
b2103,b3666,True
b2103,b3686,True
b2103,b3708,True
b2103,b3709,True
b2103,b3744,True
b2103,b3748,True
b2103,b3751,True
b2103,b3774,True
b2103,b3828,True
b2103,b3829,True
b2103,b3845,True
b2103,b3846,True
b2103,b3901,True
b2103,b3902,True
b2103,b3903,True
b2103,b3904,True
b2103,b3905,True
b2103,b3906,True
b2103,b3907,True
b2103,b3926,True
b2103,b3927,True
b2103,b3941,True
b2103,b3945,True
b2103,b3958,True
b2103,b3990,True
b2103,b3991,True
b2103,b3992,True
b2103,b3993,True
b2103,b3994,True
b2103,b4011,True
b2103,b4013,True
b2103,b4014,True
b2103,b4015,True
b2103,b4016,True
b2103,b4026,True
b2103,b4030,True
b2103,b4032,True
b2103,b4033,True
b2103,b4034,True
b2103,b4035,True
b2103,b4036,True
b2103,b4037,True
b2103,b4045,True
b2103,b4060,True
b2103,b4062,True
b2103,b4064,True
b2103,b4067,True
b2103,b4068,True
b2103,b4069,True
b2103,b4107,True
b2103,b4110,True
b2103,b4111,True
b2103,b4116,True
b2103,b4122,True
b2103,b4123,True
b2103,b4126,True
b2103,b4128,True
b2103,b4139,True
b2103,b4149,True
b2103,b4151,True
b2103,b4152,True
b2103,b4153,True
b2103,b4154,True
b2103,b4187,True
b2103,b4188,True
b2103,b4189,True
b2103,b4239,True
b2103,b4240,True
b2103,b4244,True
b2103,b4245,True
b2103,b4254,True
b2103,b4293,True
b2103,b4314,True
b2103,b4315,True
b2103,b4316,True
b2103,b4335,True
b2103,b4354,True
b2103,b4355,True
b2103,b4367,True
b2103,b4376,True
b2103,b4380,True
b2103,b4407,True
b2103,b4411,True
b2103,b4428,True
b2103,b4467,True
b2103,b4468,True
b2103,b4484,True
b2103,b4490,True
b2103,b4493,True
b2103,b4506,True
b2103,b4511,True
b2103,b4518,True
b2103,b4519,True
b2103,b4567,True
b2103,b4568,True
b2103,b4589,True
b2103,b4662,True
b2103,b4671,True
b2103,b4705,True
b2103,b4711,True
b2103,b4720,True
b2103,b4721,True
b2103,b4723,True
b2103,b4724,True
b2103,b4735,True
b2103,b4742,True
b2103,b4743,True
b2103,b4744,True
b2103,b4748,True
b2103,b4755,True
b2103,b4756,True
b2104,b0032,True
b2104,b0033,True
b2104,b0068,True
b2104,b0071,True
b2104,b0072,True
b2104,b0073,True
b2104,b0074,True
b2104,b0150,True
b2104,b0199,True
b2104,b0273,True
b2104,b0287,True
b2104,b0296,True
b2104,b0325,True
b2104,b0329,True
b2104,b0331,True
b2104,b0333,True
b2104,b0334,True
b2104,b0335,True
b2104,b0336,True
b2104,b0337,True
b2104,b0346,True
b2104,b0382,True
b2104,b0384,True
b2104,b0431,True
b2104,b0450,True
b2104,b0453,True
b2104,b0485,True
b2104,b0486,True
b2104,b0523,True
b2104,b0543,True
b2104,b0544,True
b2104,b0545,True
b2104,b0546,True
b2104,b0557,True
b2104,b0564,True
b2104,b0565,True
b2104,b0571,True
b2104,b0572,True
b2104,b0573,True
b2104,b0574,True
b2104,b0575,True
b2104,b0581,True
b2104,b0583,True
b2104,b0584,True
b2104,b0585,True
b2104,b0586,True
b2104,b0593,True
b2104,b0594,True
b2104,b0595,True
b2104,b0596,True
b2104,b0597,True
b2104,b0607,True
b2104,b0621,True
b2104,b0623,True
b2104,b0643,True
b2104,b0699,True
b2104,b0707,True
b2104,b0721,True
b2104,b0722,True
b2104,b0723,True
b2104,b0753,True
b2104,b0774,True
b2104,b0775,True
b2104,b0776,True
b2104,b0777,True
b2104,b0778,True
b2104,b0790,True
b2104,b0801,True
b2104,b0804,True
b2104,b0805,True
b2104,b0811,True
b2104,b0812,True
b2104,b0833,True
b2104,b0836,True
b2104,b0849,True
b2104,b0854,True
b2104,b0860,True
b2104,b0865,True
b2104,b0871,True
b2104,b0880,True
b2104,b0894,True
b2104,b0895,True
b2104,b0896,True
b2104,b0897,True
b2104,b0929,True
b2104,b0953,True
b2104,b0989,True
b2104,b0990,True
b2104,b0991,True
b2104,b1002,True
b2104,b1003,True
b2104,b1004,True
b2104,b1018,True
b2104,b1019,True
b2104,b1020,True
b2104,b1038,True
b2104,b1039,True
b2104,b1040,True
b2104,b1041,True
b2104,b1042,True
b2104,b1044,True
b2104,b1051,True
b2104,b1070,True
b2104,b1071,True
b2104,b1072,True
b2104,b1073,True
b2104,b1074,True
b2104,b1075,True
b2104,b1076,True
b2104,b1077,True
b2104,b1078,True
b2104,b1079,True
b2104,b1080,True
b2104,b1081,True
b2104,b1082,True
b2104,b1083,True
b2104,b1102,True
b2104,b1110,True
b2104,b1112,True
b2104,b1143,True
b2104,b1145,True
b2104,b1163,True
b2104,b1164,True
b2104,b1165,True
b2104,b1166,True
b2104,b1167,True
b2104,b1172,True
b2104,b1178,True
b2104,b1188,True
b2104,b1194,True
b2104,b1195,True
b2104,b1197,True
b2104,b1223,True
b2104,b1224,True
b2104,b1241,True
b2104,b1243,True
b2104,b1244,True
b2104,b1247,True
b2104,b1256,True
b2104,b1258,True
b2104,b1259,True
b2104,b1264,True
b2104,b1283,True
b2104,b1297,True
b2104,b1298,True
b2104,b1300,True
b2104,b1301,True
b2104,b1302,True
b2104,b1331,True
b2104,b1332,True
b2104,b1341,True
b2104,b1374,True
b2104,b1375,True
b2104,b1376,True
b2104,b1378,True
b2104,b1380,True
b2104,b1384,True
b2104,b1415,True
b2104,b1420,True
b2104,b1422,True
b2104,b1423,True
b2104,b1426,True
b2104,b1440,True
b2104,b1441,True
b2104,b1443,True
b2104,b1444,True
b2104,b1452,True
b2104,b1478,True
b2104,b1480,True
b2104,b1481,True
b2104,b1482,True
b2104,b1487,True
b2104,b1488,True
b2104,b1492,True
b2104,b1493,True
b2104,b1498,True
b2104,b1518,True
b2104,b1519,True
b2104,b1536,True
b2104,b1541,True
b2104,b1550,True
b2104,b1551,True
b2104,b1552,True
b2104,b1556,True
b2104,b1557,True
b2104,b1558,True
b2104,b1566,True
b2104,b1587,True
b2104,b1593,True
b2104,b1597,True
b2104,b1656,True
b2104,b1674,True
b2104,b1684,True
b2104,b1705,True
b2104,b1729,True
b2104,b1732,True
b2104,b1747,True
b2104,b1748,True
b2104,b1783,True
b2104,b1784,True
b2104,b1795,True
b2104,b1836,True
b2104,b1857,True
b2104,b1878,True
b2104,b1880,True
b2104,b1881,True
b2104,b1882,True
b2104,b1883,True
b2104,b1884,True
b2104,b1885,True
b2104,b1886,True
b2104,b1887,True
b2104,b1888,True
b2104,b1889,True
b2104,b1890,True
b2104,b1891,True
b2104,b1892,True
b2104,b1896,True
b2104,b1897,True
b2104,b1902,True
b2104,b1904,True
b2104,b1905,True
b2104,b1906,True
b2104,b1920,True
b2104,b1921,True
b2104,b1922,True
b2104,b1923,True
b2104,b1924,True
b2104,b1925,True
b2104,b1926,True
b2104,b1930,True
b2104,b1937,True
b2104,b1938,True
b2104,b1939,True
b2104,b1940,True
b2104,b1941,True
b2104,b1942,True
b2104,b1943,True
b2104,b1944,True
b2104,b1945,True
b2104,b1946,True
b2104,b1947,True
b2104,b1948,True
b2104,b1949,True
b2104,b1950,True
b2104,b1951,True
b2104,b1953,True
b2104,b1967,True
b2104,b1973,True
b2104,b2000,True
b2104,b2035,True
b2104,b2036,True
b2104,b2080,True
b2104,b2086,True
b2104,b2091,True
b2104,b2092,True
b2104,b2093,True
b2104,b2094,True
b2104,b2095,True
b2104,b2096,True
b2104,b2097,True
b2104,b2103,True
b2104,b2106,True
b2104,b2111,True
b2104,b2127,True
b2104,b2131,True
b2104,b2135,True
b2104,b2148,True
b2104,b2149,True
b2104,b2150,True
b2104,b2155,True
b2104,b2168,True
b2104,b2169,True
b2104,b2207,True
b2104,b2208,True
b2104,b2210,True
b2104,b2240,True
b2104,b2241,True
b2104,b2242,True
b2104,b2243,True
b2104,b2266,True
b2104,b2302,True
b2104,b2309,True
b2104,b2310,True
b2104,b2352,True
b2104,b2378,True
b2104,b2422,True
b2104,b2423,True
b2104,b2424,True
b2104,b2425,True
b2104,b2464,True
b2104,b2465,True
b2104,b2497,True
b2104,b2499,True
b2104,b2518,True
b2104,b2535,True
b2104,b2579,True
b2104,b2597,True
b2104,b2659,True
b2104,b2660,True
b2104,b2661,True
b2104,b2662,True
b2104,b2665,True
b2104,b2669,True
b2104,b2670,True
b2104,b2672,True
b2104,b2673,True
b2104,b2674,True
b2104,b2675,True
b2104,b2676,True
b2104,b2677,True
b2104,b2678,True
b2104,b2679,True
b2104,b2702,True
b2104,b2703,True
b2104,b2704,True
b2104,b2727,True
b2104,b2751,True
b2104,b2752,True
b2104,b2762,True
b2104,b2763,True
b2104,b2764,True
b2104,b2809,True
b2104,b2818,True
b2104,b2869,True
b2104,b2924,True
b2104,b2942,True
b2104,b2957,True
b2104,b2971,True
b2104,b2975,True
b2104,b2976,True
b2104,b2977,True
b2104,b2979,True
b2104,b2980,True
b2104,b2996,True
b2104,b2997,True
b2104,b3003,True
b2104,b3024,True
b2104,b3073,True
b2104,b3089,True
b2104,b3117,True
b2104,b3118,True
b2104,b3153,True
b2104,b3158,True
b2104,b3159,True
b2104,b3239,True
b2104,b3268,True
b2104,b3336,True
b2104,b3337,True
b2104,b3365,True
b2104,b3366,True
b2104,b3367,True
b2104,b3426,True
b2104,b3453,True
b2104,b3458,True
b2104,b3460,True
b2104,b3476,True
b2104,b3487,True
b2104,b3491,True
b2104,b3494,True
b2104,b3495,True
b2104,b3506,True
b2104,b3507,True
b2104,b3508,True
b2104,b3509,True
b2104,b3510,True
b2104,b3511,True
b2104,b3512,True
b2104,b3513,True
b2104,b3516,True
b2104,b3517,True
b2104,b3523,True
b2104,b3525,True
b2104,b3528,True
b2104,b3540,True
b2104,b3541,True
b2104,b3542,True
b2104,b3543,True
b2104,b3544,True
b2104,b3547,True
b2104,b3555,True
b2104,b3556,True
b2104,b3566,True
b2104,b3570,True
b2104,b3588,True
b2104,b3603,True
b2104,b3654,True
b2104,b3661,True
b2104,b3666,True
b2104,b3686,True
b2104,b3708,True
b2104,b3709,True
b2104,b3744,True
b2104,b3748,True
b2104,b3751,True
b2104,b3774,True
b2104,b3828,True
b2104,b3829,True
b2104,b3845,True
b2104,b3846,True
b2104,b3901,True
b2104,b3902,True
b2104,b3903,True
b2104,b3904,True
b2104,b3905,True
b2104,b3906,True
b2104,b3907,True
b2104,b3926,True
b2104,b3927,True
b2104,b3941,True
b2104,b3945,True
b2104,b3958,True
b2104,b3990,True
b2104,b3991,True
b2104,b3992,True
b2104,b3993,True
b2104,b3994,True
b2104,b4011,True
b2104,b4013,True
b2104,b4014,True
b2104,b4015,True
b2104,b4016,True
b2104,b4026,True
b2104,b4030,True
b2104,b4032,True
b2104,b4033,True
b2104,b4034,True
b2104,b4035,True
b2104,b4036,True
b2104,b4037,True
b2104,b4045,True
b2104,b4060,True
b2104,b4062,True
b2104,b4064,True
b2104,b4067,True
b2104,b4068,True
b2104,b4069,True
b2104,b4107,True
b2104,b4110,True
b2104,b4111,True
b2104,b4116,True
b2104,b4122,True
b2104,b4123,True
b2104,b4126,True
b2104,b4128,True
b2104,b4139,True
b2104,b4149,True
b2104,b4151,True
b2104,b4152,True
b2104,b4153,True
b2104,b4154,True
b2104,b4187,True
b2104,b4188,True
b2104,b4189,True
b2104,b4239,True
b2104,b4240,True
b2104,b4244,True
b2104,b4245,True
b2104,b4254,True
b2104,b4293,True
b2104,b4314,True
b2104,b4315,True
b2104,b4316,True
b2104,b4335,True
b2104,b4354,True
b2104,b4355,True
b2104,b4367,True
b2104,b4376,True
b2104,b4380,True
b2104,b4407,True
b2104,b4411,True
b2104,b4428,True
b2104,b4467,True
b2104,b4468,True
b2104,b4484,True
b2104,b4490,True
b2104,b4493,True
b2104,b4506,True
b2104,b4511,True
b2104,b4518,True
b2104,b4519,True
b2104,b4567,True
b2104,b4568,True
b2104,b4589,True
b2104,b4662,True
b2104,b4671,True
b2104,b4705,True
b2104,b4711,True
b2104,b4720,True
b2104,b4721,True
b2104,b4723,True
b2104,b4724,True
b2104,b4735,True
b2104,b4742,True
b2104,b4743,True
b2104,b4744,True
b2104,b4748,True
b2104,b4755,True
b2104,b4756,True
b2106,b0032,True
b2106,b0033,True
b2106,b0068,True
b2106,b0071,True
b2106,b0072,True
b2106,b0073,True
b2106,b0074,True
b2106,b0150,True
b2106,b0199,True
b2106,b0273,True
b2106,b0287,True
b2106,b0296,True
b2106,b0325,True
b2106,b0329,True
b2106,b0331,True
b2106,b0333,True
b2106,b0334,True
b2106,b0335,True
b2106,b0336,True
b2106,b0337,True
b2106,b0346,True
b2106,b0382,True
b2106,b0384,True
b2106,b0431,True
b2106,b0450,True
b2106,b0453,True
b2106,b0485,True
b2106,b0486,True
b2106,b0523,True
b2106,b0543,True
b2106,b0544,True
b2106,b0545,True
b2106,b0546,True
b2106,b0557,True
b2106,b0564,True
b2106,b0565,True
b2106,b0571,True
b2106,b0572,True
b2106,b0573,True
b2106,b0574,True
b2106,b0575,True
b2106,b0581,True
b2106,b0583,True
b2106,b0584,True
b2106,b0585,True
b2106,b0586,True
b2106,b0593,True
b2106,b0594,True
b2106,b0595,True
b2106,b0596,True
b2106,b0597,True
b2106,b0607,True
b2106,b0621,True
b2106,b0623,True
b2106,b0643,True
b2106,b0699,True
b2106,b0707,True
b2106,b0721,True
b2106,b0722,True
b2106,b0723,True
b2106,b0753,True
b2106,b0774,True
b2106,b0775,True
b2106,b0776,True
b2106,b0777,True
b2106,b0778,True
b2106,b0790,True
b2106,b0801,True
b2106,b0804,True
b2106,b0805,True
b2106,b0811,True
b2106,b0812,True
b2106,b0833,True
b2106,b0836,True
b2106,b0849,True
b2106,b0854,True
b2106,b0860,True
b2106,b0865,True
b2106,b0871,True
b2106,b0880,True
b2106,b0894,True
b2106,b0895,True
b2106,b0896,True
b2106,b0897,True
b2106,b0929,True
b2106,b0953,True
b2106,b0989,True
b2106,b0990,True
b2106,b0991,True
b2106,b1002,True
b2106,b1003,True
b2106,b1004,True
b2106,b1018,True
b2106,b1019,True
b2106,b1020,True
b2106,b1038,True
b2106,b1039,True
b2106,b1040,True
b2106,b1041,True
b2106,b1042,True
b2106,b1044,True
b2106,b1051,True
b2106,b1070,True
b2106,b1071,True
b2106,b1072,True
b2106,b1073,True
b2106,b1074,True
b2106,b1075,True
b2106,b1076,True
b2106,b1077,True
b2106,b1078,True
b2106,b1079,True
b2106,b1080,True
b2106,b1081,True
b2106,b1082,True
b2106,b1083,True
b2106,b1102,True
b2106,b1110,True
b2106,b1112,True
b2106,b1143,True
b2106,b1145,True
b2106,b1163,True
b2106,b1164,True
b2106,b1165,True
b2106,b1166,True
b2106,b1167,True
b2106,b1172,True
b2106,b1178,True
b2106,b1188,True
b2106,b1194,True
b2106,b1195,True
b2106,b1197,True
b2106,b1223,True
b2106,b1224,True
b2106,b1241,True
b2106,b1243,True
b2106,b1244,True
b2106,b1247,True
b2106,b1256,True
b2106,b1258,True
b2106,b1259,True
b2106,b1264,True
b2106,b1283,True
b2106,b1297,True
b2106,b1298,True
b2106,b1300,True
b2106,b1301,True
b2106,b1302,True
b2106,b1331,True
b2106,b1332,True
b2106,b1341,True
b2106,b1374,True
b2106,b1375,True
b2106,b1376,True
b2106,b1378,True
b2106,b1380,True
b2106,b1384,True
b2106,b1415,True
b2106,b1420,True
b2106,b1422,True
b2106,b1423,True
b2106,b1426,True
b2106,b1440,True
b2106,b1441,True
b2106,b1443,True
b2106,b1444,True
b2106,b1452,True
b2106,b1478,True
b2106,b1480,True
b2106,b1481,True
b2106,b1482,True
b2106,b1487,True
b2106,b1488,True
b2106,b1492,True
b2106,b1493,True
b2106,b1498,True
b2106,b1518,True
b2106,b1519,True
b2106,b1536,True
b2106,b1541,True
b2106,b1550,True
b2106,b1551,True
b2106,b1552,True
b2106,b1556,True
b2106,b1557,True
b2106,b1558,True
b2106,b1566,True
b2106,b1587,True
b2106,b1593,True
b2106,b1597,True
b2106,b1656,True
b2106,b1674,True
b2106,b1684,True
b2106,b1705,True
b2106,b1729,True
b2106,b1732,True
b2106,b1747,True
b2106,b1748,True
b2106,b1783,True
b2106,b1784,True
b2106,b1795,True
b2106,b1836,True
b2106,b1857,True
b2106,b1878,True
b2106,b1880,True
b2106,b1881,True
b2106,b1882,True
b2106,b1883,True
b2106,b1884,True
b2106,b1885,True
b2106,b1886,True
b2106,b1887,True
b2106,b1888,True
b2106,b1889,True
b2106,b1890,True
b2106,b1891,True
b2106,b1892,True
b2106,b1896,True
b2106,b1897,True
b2106,b1902,True
b2106,b1904,True
b2106,b1905,True
b2106,b1906,True
b2106,b1920,True
b2106,b1921,True
b2106,b1922,True
b2106,b1923,True
b2106,b1924,True
b2106,b1925,True
b2106,b1926,True
b2106,b1930,True
b2106,b1937,True
b2106,b1938,True
b2106,b1939,True
b2106,b1940,True
b2106,b1941,True
b2106,b1942,True
b2106,b1943,True
b2106,b1944,True
b2106,b1945,True
b2106,b1946,True
b2106,b1947,True
b2106,b1948,True
b2106,b1949,True
b2106,b1950,True
b2106,b1951,True
b2106,b1953,True
b2106,b1967,True
b2106,b1973,True
b2106,b2000,True
b2106,b2035,True
b2106,b2036,True
b2106,b2080,True
b2106,b2086,True
b2106,b2091,True
b2106,b2092,True
b2106,b2093,True
b2106,b2094,True
b2106,b2095,True
b2106,b2096,True
b2106,b2097,True
b2106,b2103,True
b2106,b2104,True
b2106,b2111,True
b2106,b2127,True
b2106,b2131,True
b2106,b2135,True
b2106,b2148,True
b2106,b2149,True
b2106,b2150,True
b2106,b2155,True
b2106,b2168,True
b2106,b2169,True
b2106,b2207,True
b2106,b2208,True
b2106,b2210,True
b2106,b2240,True
b2106,b2241,True
b2106,b2242,True
b2106,b2243,True
b2106,b2266,True
b2106,b2302,True
b2106,b2309,True
b2106,b2310,True
b2106,b2352,True
b2106,b2378,True
b2106,b2422,True
b2106,b2423,True
b2106,b2424,True
b2106,b2425,True
b2106,b2464,True
b2106,b2465,True
b2106,b2497,True
b2106,b2499,True
b2106,b2518,True
b2106,b2535,True
b2106,b2579,True
b2106,b2597,True
b2106,b2659,True
b2106,b2660,True
b2106,b2661,True
b2106,b2662,True
b2106,b2665,True
b2106,b2669,True
b2106,b2670,True
b2106,b2672,True
b2106,b2673,True
b2106,b2674,True
b2106,b2675,True
b2106,b2676,True
b2106,b2677,True
b2106,b2678,True
b2106,b2679,True
b2106,b2702,True
b2106,b2703,True
b2106,b2704,True
b2106,b2727,True
b2106,b2751,True
b2106,b2752,True
b2106,b2762,True
b2106,b2763,True
b2106,b2764,True
b2106,b2809,True
b2106,b2818,True
b2106,b2869,True
b2106,b2924,True
b2106,b2942,True
b2106,b2957,True
b2106,b2971,True
b2106,b2975,True
b2106,b2976,True
b2106,b2977,True
b2106,b2979,True
b2106,b2980,True
b2106,b2996,True
b2106,b2997,True
b2106,b3003,True
b2106,b3024,True
b2106,b3073,True
b2106,b3089,True
b2106,b3117,True
b2106,b3118,True
b2106,b3153,True
b2106,b3158,True
b2106,b3159,True
b2106,b3239,True
b2106,b3268,True
b2106,b3336,True
b2106,b3337,True
b2106,b3365,True
b2106,b3366,True
b2106,b3367,True
b2106,b3426,True
b2106,b3453,True
b2106,b3458,True
b2106,b3460,True
b2106,b3476,True
b2106,b3487,True
b2106,b3491,True
b2106,b3494,True
b2106,b3495,True
b2106,b3506,True
b2106,b3507,True
b2106,b3508,True
b2106,b3509,True
b2106,b3510,True
b2106,b3511,True
b2106,b3512,True
b2106,b3513,True
b2106,b3516,True
b2106,b3517,True
b2106,b3523,True
b2106,b3525,True
b2106,b3528,True
b2106,b3540,True
b2106,b3541,True
b2106,b3542,True
b2106,b3543,True
b2106,b3544,True
b2106,b3547,True
b2106,b3555,True
b2106,b3556,True
b2106,b3566,True
b2106,b3570,True
b2106,b3588,True
b2106,b3603,True
b2106,b3654,True
b2106,b3661,True
b2106,b3666,True
b2106,b3686,True
b2106,b3708,True
b2106,b3709,True
b2106,b3744,True
b2106,b3748,True
b2106,b3751,True
b2106,b3774,True
b2106,b3828,True
b2106,b3829,True
b2106,b3845,True
b2106,b3846,True
b2106,b3901,True
b2106,b3902,True
b2106,b3903,True
b2106,b3904,True
b2106,b3905,True
b2106,b3906,True
b2106,b3907,True
b2106,b3926,True
b2106,b3927,True
b2106,b3941,True
b2106,b3945,True
b2106,b3958,True
b2106,b3990,True
b2106,b3991,True
b2106,b3992,True
b2106,b3993,True
b2106,b3994,True
b2106,b4011,True
b2106,b4013,True
b2106,b4014,True
b2106,b4015,True
b2106,b4016,True
b2106,b4026,True
b2106,b4030,True
